rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
29,Claude,aichat,6283,405,Rust,https://github.com/sigoden/aichat,sigoden,0,2025-03-28T14:14:41Z,"All-in-one LLM CLI tool featuring Shell Assistant, Chat-REPL, RAG, AI Tools & Agents, with access to OpenAI, Claude, Gemini, Ollama, Groq, and more."
30,Claude,promptfoo,6083,503,TypeScript,https://github.com/promptfoo/promptfoo,promptfoo,145,2025-04-05T00:49:18Z,"Test your prompts, agents, and RAGs. Red teaming, pentesting, and vulnerability scanning for LLMs. Compare performance of GPT, Claude, Gemini, Llama, and more. Simple declarative configs with command line and CI/CD integration."
31,Claude,llamacoder,5826,1305,TypeScript,https://github.com/Nutlope/llamacoder,Nutlope,37,2025-01-22T11:28:23Z,Open source Claude Artifacts – built with Llama 3.1 405B
32,Claude,code2prompt,5284,306,Rust,https://github.com/mufeedvh/code2prompt,mufeedvh,9,2025-04-05T01:31:40Z,"A CLI tool to convert your codebase into a single LLM prompt with source tree, prompt templating, and token counting."
33,Claude,deep-searcher,5227,499,Python,https://github.com/zilliztech/deep-searcher,zilliztech,20,2025-04-04T02:40:14Z,Open Source Deep Research Alternative to Reason and Search on Private Data. Written in Python.
34,Claude,fragments,5181,670,TypeScript,https://github.com/e2b-dev/fragments,e2b-dev,9,2025-03-29T16:51:49Z,Open-source Next.js template for building apps that are fully generated by AI. By E2B.
35,Claude,opencompass,5093,531,Python,https://github.com/open-compass/opencompass,open-compass,294,2025-04-03T11:32:36Z,"OpenCompass is an LLM evaluation platform, supporting a wide range of models (Llama3, Mistral, InternLM2,GPT-4,LLaMa2, Qwen,GLM, Claude, etc) over 100+ datasets."
36,Claude,deepclaude,4951,389,Rust,https://github.com/getAsterisk/deepclaude,getAsterisk,43,2025-02-04T22:55:51Z,A high-performance LLM inference API and Chat UI that integrates DeepSeek R1's CoT reasoning traces with Anthropic Claude models.
37,Claude,GodMode,4254,334,TypeScript,https://github.com/smol-ai/GodMode,smol-ai,50,2024-07-29T00:31:03Z,"AI Chat Browser: Fast, Full webapp access to ChatGPT / Claude / Bard / Bing / Llama2! I use this 20 times a day."
38,Claude,maestro,4227,657,Python,https://github.com/Doriandarko/maestro,Doriandarko,32,2024-07-01T06:49:15Z,A framework for Claude Opus to intelligently orchestrate subagents.
39,Claude,bot-on-anything,4051,924,Python,https://github.com/zhayujie/bot-on-anything,zhayujie,262,2025-01-03T14:13:51Z,"A large model-based chatbot builder that can quickly integrate AI models (including ChatGPT, Claude, Gemini) into various software applications (such as Telegram, Gmail, Slack, and websites)."
40,Claude,fastmcp,3696,178,Python,https://github.com/jlowin/fastmcp,jlowin,27,2025-03-22T22:00:49Z,"The fast, Pythonic way to build Model Context Protocol servers 🚀 "
41,Claude,obsidian-smart-connections,3492,202,JavaScript,https://github.com/brianpetro/obsidian-smart-connections,brianpetro,346,2025-03-26T13:59:21Z,"Chat with your notes & see links to related content with AI embeddings. Use local models or 100+ via APIs like Claude, Gemini, ChatGPT & Llama 3"
42,Claude,casibase,3448,406,Go,https://github.com/casibase/casibase,casibase,32,2025-04-04T17:23:01Z,"⚡️AI Cloud OS: Open-source enterprise-level AI knowledge base and Manus-like agent management platform with admin UI, user management and Single-Sign-On⚡️, supports ChatGPT, Claude, DeepSeek R1, Llama, Ollama, HuggingFace, etc., chat bot demo: https://ai.casibase.com, admin UI demo: https://ai-admin.casibase.com"
43,Claude,every-chatgpt-gui,3331,240,,https://github.com/billmei/every-chatgpt-gui,billmei,5,2025-03-29T17:02:40Z,"Every front-end GUI client for ChatGPT, Claude, and other LLMs"
44,Claude,codecompanion.nvim,3059,184,Lua,https://github.com/olimorris/codecompanion.nvim,olimorris,1,2025-04-04T16:06:51Z,"✨ AI-powered coding, seamlessly in Neovim"
45,Claude,Awesome-ChatGPT-prompts-ZH_CN,2989,164,,https://github.com/L1Xu4n/Awesome-ChatGPT-prompts-ZH_CN,L1Xu4n,12,2023-07-18T15:57:44Z,如何将ChatGPT调教成一只猫娘
46,Claude,aide,2550,176,TypeScript,https://github.com/nicepkg/aide,nicepkg,31,2025-03-08T03:13:34Z,"Conquer Any Code in VSCode: One-Click Comments, Conversions, UI-to-Code, and AI Batch Processing of Files! 在 VSCode 中征服任何代码：一键注释、转换、UI 图生成代码、AI 批量处理文件！💪"
47,Claude,free-llm-api-resources,2520,225,Python,https://github.com/cheahjs/free-llm-api-resources,cheahjs,3,2025-04-05T01:20:35Z,A list of free LLM inference resources accessible via API.
48,Claude,poe-api,2502,316,Python,https://github.com/ading2210/poe-api,ading2210,39,2023-09-18T04:56:52Z,"[UNMAINTAINED] A reverse engineered Python API wrapper for Quora's Poe, which provides free access to ChatGPT, GPT-4, and Claude."
49,Claude,DeepClaude,2430,483,Python,https://github.com/ErlichLiu/DeepClaude,ErlichLiu,24,2025-04-03T11:51:59Z,Unleash Next-Level AI! 🚀  💻 Code Generation: DeepSeek r1 + Claude 3.7 Sonnet - Unparalleled Performance! 📝 Content Creation: DeepSeek r1 + Gemini 2.5 Pro - Superior Quality! 🔌 OpenAI-Compatible. 🌊 Streaming & Non-Streaming Support.  ✨ Experience the Future of AI – Today! Click to Try Now! ✨
50,Claude,mcp-playwright,2358,184,TypeScript,https://github.com/executeautomation/mcp-playwright,executeautomation,11,2025-03-30T18:51:49Z,"Playwright Model Context Protocol Server - Tool to automate Browsers and APIs in Claude Desktop, Cline, Cursor IDE and More 🔌"
51,Claude,claude-coder,2297,126,TypeScript,https://github.com/kodu-ai/claude-coder,kodu-ai,16,2025-03-17T09:31:18Z,Kodu is an autonomous coding agent that lives in your IDE. It is a VSCode extension that can help you build your dream project step by step by leveraging the latest technologies in automated coding agents 
52,Claude,awesome-claude-prompts,2248,214,,https://github.com/langgptai/awesome-claude-prompts,langgptai,0,2025-03-01T00:29:09Z,This repo includes Claude prompt curation to use Claude better.
53,Claude,griptape,2240,188,Python,https://github.com/griptape-ai/griptape,griptape-ai,59,2025-04-04T17:17:24Z,"Modular Python framework for AI agents and workflows with chain-of-thought reasoning, tools, and memory. "
54,Claude,VLMEvalKit,2144,314,Python,https://github.com/open-compass/VLMEvalKit,open-compass,84,2025-04-03T09:19:49Z,"Open-source evaluation toolkit of large multi-modality models (LMMs), support 220+ LMMs, 80+ benchmarks"
55,Claude,firecrawl-mcp-server,2137,190,JavaScript,https://github.com/mendableai/firecrawl-mcp-server,mendableai,10,2025-04-03T16:17:25Z,"Official Firecrawl MCP Server - Adds powerful web scraping to Cursor, Claude and any other LLM clients."
56,Claude,elia,2099,131,Python,https://github.com/darrenburns/elia,darrenburns,12,2024-10-10T19:12:52Z,"A snappy, keyboard-centric terminal user interface for interacting with large language models. Chat with ChatGPT, Claude, Llama 3, Phi 3, Mistral, Gemma and more."
57,Claude,ruby_llm,1906,74,Ruby,https://github.com/crmne/ruby_llm,crmne,29,2025-04-04T09:28:13Z,"A delightful Ruby way to work with AI. No configuration madness, no complex callbacks, no handler hell – just beautiful, expressive Ruby code."
58,Claude,dialoqbase,1746,275,TypeScript,https://github.com/n4ze3m/dialoqbase,n4ze3m,39,2024-10-15T14:24:20Z,Create chatbots with ease
59,Claude,tokencost,1623,72,Python,https://github.com/AgentOps-AI/tokencost,AgentOps-AI,13,2025-04-02T18:43:02Z,Easy token price estimates for 400+ LLMs. TokenOps.
60,Claude,Thinking_in_Java_MindMapping,1600,461,,https://github.com/LjyYano/Thinking_in_Java_MindMapping,LjyYano,0,2025-01-27T03:29:42Z,编程笔记、观影指南、读书笔记、生活感悟、Switch 游戏
61,Claude,DesktopCommanderMCP,1474,155,TypeScript,https://github.com/wonderwhy-er/DesktopCommanderMCP,wonderwhy-er,13,2025-04-04T20:12:48Z,"This is MCP server for Claude that gives it terminal control, file system search and diff file editing capabilities"
62,Claude,GalTransl,1463,96,Python,https://github.com/GalTransl/GalTransl,GalTransl,27,2025-04-04T03:22:43Z,支持GPT-4/Claude/Deepseek/Sakura等大语言模型的Galgame自动化翻译解决方案  Automated translation solution for visual novels supporting GPT-4/Claude/Deepseek/Sakura
63,Claude,papersgpt-for-zotero,1460,48,JavaScript,https://github.com/papersgpt/papersgpt-for-zotero,papersgpt,39,2025-04-03T17:29:52Z,"Zotero chat PDF with AI, DeepSeek, GPT 4.5, ChatGPT, Claude, Gemini"
64,Claude,AIChatWeb,1429,398,TypeScript,https://github.com/Nanjiren01/AIChatWeb,Nanjiren01,20,2024-07-19T07:23:42Z,在ChatGPT-Next-Web的基础上，增加注册登录，额度限制，邀请，敏感词，支付，基于docker一键部署。提供后台管理系统，可配置标题、欢迎词、额度不足提醒、公告
65,Claude,ax,1370,102,TypeScript,https://github.com/ax-llm/ax,ax-llm,10,2025-04-03T16:27:00Z,"The ""official"" unofficial DSPy framework. Build LLM powered agents and other workflows, based on the Stanford DSP paper."
66,Claude,Agently,1291,146,Python,https://github.com/AgentEra/Agently,AgentEra,26,2025-03-30T07:07:51Z,[GenAI Application Development Framework]  🚀 Build GenAI application quick and easy 💬 Easy to interact with GenAI agent in code using structure data and chained-calls syntax 🧩 Use Agently Workflow to manage complex GenAI working logic 🔀 Switch to any model without rewrite application code
67,Claude,claude-to-chatgpt,1288,151,Python,https://github.com/jtsang4/claude-to-chatgpt,jtsang4,10,2024-08-18T08:35:25Z,This project converts the API of Anthropic's Claude model to the OpenAI Chat API format.
68,Claude,unity-mcp,1284,181,C#,https://github.com/justinpbarnett/unity-mcp,justinpbarnett,21,2025-04-01T01:20:59Z,A Unity MCP server that allows MCP clients like Claude Desktop or Cursor to perform Unity Editor actions.
69,Claude,PandoraHelper,1268,173,TypeScript,https://github.com/nianhua99/PandoraHelper,nianhua99,6,2025-02-24T09:10:11Z,使用 PandoraHelper 轻松和你的小伙伴共享 ChatGPT Plus/Claude Pro 服务！
70,Claude,ChatChat,1246,216,TypeScript,https://github.com/okisdev/ChatChat,okisdev,3,2025-04-03T22:05:39Z,"Chat Chat, your own unified chat and search to AI platform, with a simple and easy to use interface."
71,Claude,modelfusion,1245,88,TypeScript,https://github.com/vercel/modelfusion,vercel,33,2024-07-19T15:17:19Z,The TypeScript library for building AI applications.
72,Claude,spacy-llm,1221,94,Python,https://github.com/explosion/spacy-llm,explosion,37,2025-01-08T22:26:19Z,🦙 Integrating LLMs into structured NLP pipelines
73,Claude,aws-genai-llm-chatbot,1217,369,TypeScript,https://github.com/aws-samples/aws-genai-llm-chatbot,aws-samples,23,2025-04-04T14:49:52Z,"A modular and comprehensive solution to deploy a Multi-LLM and Multi-RAG powered chatbot (Amazon Bedrock, Anthropic, HuggingFace, OpenAI, Meta, AI21, Cohere, Mistral) using AWS CDK on AWS"
74,Claude,prism,1207,93,PHP,https://github.com/prism-php/prism,prism-php,18,2025-04-02T22:58:18Z,A unified interface for working with LLMs in Laravel
75,Claude,sage,1205,106,Python,https://github.com/Storia-AI/sage,Storia-AI,23,2024-11-11T04:49:34Z,Chat with any codebase in under two minutes | Fully local or via third-party APIs
76,Claude,claude-prompt-generator,1204,111,Python,https://github.com/aws-samples/claude-prompt-generator,aws-samples,1,2024-10-10T21:34:35Z,
77,Claude,AISuperDomain,1189,217,C#,https://github.com/win4r/AISuperDomain,win4r,34,2025-03-29T13:30:57Z,"Aila(AI超元域): The premier AI integration tool for Windows, macOS, and Android. Ask once, get answers from 10+ AIs like ChatGPT, Gemini, Claude3, Copilot, Poe, perplexity and more. Features customizable AI and prompts."
78,Claude,gp.nvim,1113,94,Lua,https://github.com/Robitx/gp.nvim,Robitx,42,2024-09-23T12:32:50Z,"Gp.nvim (GPT prompt) Neovim AI plugin: ChatGPT sessions & Instructable text/code operations & Speech to text [OpenAI, Ollama, Anthropic, ..]"
79,Claude,claude-task-master,1084,116,JavaScript,https://github.com/eyaltoledano/claude-task-master,eyaltoledano,39,2025-04-03T22:01:49Z,An AI-powered task-management system you can drop into Cursor.
80,Claude,LLM-Prompt-Library,1083,114,Python,https://github.com/abilzerian/LLM-Prompt-Library,abilzerian,0,2025-03-18T17:04:23Z,"My personal prompt library for various LLMs + scripts & tools. Suitable for models from Deepseek, OpenAI, Claude, Meta, Mistral, Google, Grok, and others."
81,Claude,bedrock-claude-chat,1081,401,TypeScript,https://github.com/aws-samples/bedrock-claude-chat,aws-samples,117,2025-04-04T16:03:20Z,AWS-native chatbot using Bedrock
82,Claude,poe-api-wrapper,1069,140,Python,https://github.com/snowby666/poe-api-wrapper,snowby666,27,2025-03-07T20:07:31Z,"👾 A Python API wrapper for Poe.com. With this, you will have free access to GPT-4, Claude, Llama, Gemini, Mistral and more! 🚀"
83,Claude,APIPark,1041,147,TypeScript,https://github.com/APIParkLab/APIPark,APIParkLab,71,2025-03-27T09:36:57Z,"🦄云原生、超高性能 AI&API网关，LLM API 管理、分发系统、开放平台，支持所有AI API，不限于OpenAI、Azure、Anthropic Claude、Google Gemini、DeepSeek、字节豆包、ChatGLM、文心一言、讯飞星火、通义千问、360 智脑、腾讯混元等主流模型，统一 API 请求和返回，API申请与审批，调用统计、负载均衡、多模型灾备。一键部署，开箱即用。Cloud native, ultra-high performance AI&API gateway, LLM API management, distribution system, open platform, supporting all AI APIs."
84,Claude,chatgpt-shell,1013,93,Emacs Lisp,https://github.com/xenodium/chatgpt-shell,xenodium,41,2025-04-02T16:34:28Z,"A multi-llm Emacs shell (ChatGPT, Claude, DeepSeek, Gemini, Kagi, Ollama, Perplexity) + editing integrations"
85,Claude,codemcp,1008,76,Python,https://github.com/ezyang/codemcp,ezyang,24,2025-03-29T07:53:55Z,Coding assistant MCP for Claude Desktop
86,Claude,langchat,1006,203,Java,https://github.com/TyCoding/langchat,TyCoding,7,2025-04-03T08:57:02Z,"LangChat: Java LLMs/AI Project, Supports Multi AI Providers( Gitee AI/ 智谱清言 / 阿里通义 / 百度千帆 / DeepSeek / 抖音豆包 / 零一万物 / 讯飞星火 / OpenAI / Gemini / Ollama / Azure / Claude 等大模型), Java生态下AI大模型产品解决方案，快速构建企业级AI知识库、AI机器人应用"
87,Claude,open-computer-use,998,130,Python,https://github.com/e2b-dev/open-computer-use,e2b-dev,7,2025-03-13T07:46:24Z,AI computer use powered by open source LLMs and E2B Desktop Sandbox
88,Claude,ChatGPT-Telegram-Bot,980,313,Python,https://github.com/yym68686/ChatGPT-Telegram-Bot,yym68686,11,2025-04-04T17:37:32Z,"TeleChat: 🤖️ an AI chat Telegram bot can Web Search Powered by GPT-3.5/4/4 Turbo/4o, DALL·E 3, Groq, Gemini 1.5 Pro/Flash and the official Claude2.1/3/3.5 API using Python on Zeabur, fly.io and Replit."
89,Claude,RisuAI,963,164,TypeScript,https://github.com/kwaroran/RisuAI,kwaroran,64,2025-04-02T12:24:41Z,Make your own story. User-friendly software for LLM roleplaying
90,Claude,GenAI_LLM_timeline,953,58,,https://github.com/hollobit/GenAI_LLM_timeline,hollobit,4,2024-05-19T23:57:02Z,"ChatGPT, GenerativeAI and LLMs Timeline"
91,Claude,py-gpt,950,183,Python,https://github.com/szczyglis-dev/py-gpt,szczyglis-dev,18,2025-03-06T02:28:15Z,"Desktop AI Assistant powered by o1, o3, GPT-4, GPT-4 Vision, Gemini, Claude, Llama 3, DeepSeek, Bielik, DALL-E,  chat, vision, voice control, image generation and analysis, agents, command execution, file upload/download, speech synthesis and recognition, access to Web, memory, presets, assistants, plugins, and more. Linux, Windows, Mac"
